K,normalized_K,inverse_K,alpha,thetas,weights,seed
12,0.9321595316588807,1.2638606260652467,0.3,[0],[1],314
54,4.194717892464963,0.008400867563211267,0.3,[3],[1],314
179,13.904713013911637,0.0001546891670991137,0.3,[10],[1],314
176,13.671673130996917,0.00016365443469788736,0.3,"[0, 3, 10]","[1, 1, 1]",314
38,2.9518385169197887,0.02710345664724279,0.3,[0],[1],315
109,8.4671157459015,0.0008082548969411847,0.3,[3],[1],315
209,16.23511184305884,9.228881096363318e-05,0.3,[10],[1],315
185,14.370792779741077,0.00013858968563740565,0.3,"[0, 3, 10]","[1, 1, 1]",315
26,2.0196789852609083,0.09602673833340399,0.3,[0],[1],316
77,5.981356994811151,0.002574349972076794,0.3,[3],[1],316
147,11.418954262821288,0.0002982489260454478,0.3,[10],[1],316
12,0.9321595316588807,1.2638606260652467,0.3,"[0, 3, 10]","[1, 1, 1]",316
31,2.408078790118775,0.053427439133592894,0.3,[0],[1],317
71,5.51527722898171,0.003373718494643336,0.3,[3],[1],317
184,14.293112818769504,0.0001411163260016203,0.3,[10],[1],317
60,4.6607976582944035,0.005912881422789758,0.3,"[0, 3, 10]","[1, 1, 1]",317
17,1.3205593365167476,0.395798004002463,0.3,[0],[1],318
60,4.6607976582944035,0.005912881422789758,0.3,[3],[1],318
183,14.21543285779793,0.00014370317774376262,0.3,[10],[1],318
186,14.448472740712651,0.00013612154098292396,0.3,"[0, 3, 10]","[1, 1, 1]",318
11,0.8544795706873073,1.689122137575541,0.3,[0],[1],319
110,8.544795706873073,0.0007840210452378777,0.3,[3],[1],319
195,15.147592389456811,0.00011628435807901239,0.3,[10],[1],319
11,0.8544795706873073,1.689122137575541,0.3,"[0, 3, 10]","[1, 1, 1]",319
18,1.398239297488321,0.32713598609777417,0.3,[0],[1],320
104,8.078715941043633,0.0009452039763984577,0.3,[3],[1],320
166,12.894873521281182,0.00019888851763530345,0.3,[10],[1],320
10,0.7767996097157339,2.3207944168063888,0.3,"[0, 3, 10]","[1, 1, 1]",320
25,1.9419990242893348,0.10943846058730855,0.3,[0],[1],321
101,7.8456760581289124,0.0010420744753700934,0.3,[3],[1],321
175,13.593993170025342,0.00016679249634454896,0.3,[10],[1],321
164,12.739513599338036,0.00020708906987454686,0.3,"[0, 3, 10]","[1, 1, 1]",321
1,0.07767996097157338,5000.0,0.3,[0],[1],322
97,7.5349562142426185,0.0011923329801384107,0.3,[3],[1],322
209,16.23511184305884,9.228881096363318e-05,0.3,[10],[1],322
197,15.302952311399958,0.00011239558457947303,0.3,"[0, 3, 10]","[1, 1, 1]",322
17,1.3205593365167476,0.395798004002463,0.3,[0],[1],323
57,4.427757775379683,0.007015422297439552,0.3,[3],[1],323
203,15.769032077229397,0.0001016989677014271,0.3,[10],[1],323
59,4.58311769732283,0.006253598078823452,0.3,"[0, 3, 10]","[1, 1, 1]",323
24,1.8643190633177613,0.12539085545982248,0.3,[0],[1],324
85,6.6027966825837385,0.0018517126151239174,0.3,[3],[1],324
169,13.127913404195903,0.00018736177364325244,0.3,[10],[1],324
81,6.292076838697445,0.002174469271128354,0.3,"[0, 3, 10]","[1, 1, 1]",324
9,0.6991196487441605,3.2973241205016186,0.3,[0],[1],325
67,5.204557385095417,0.004093115458002039,0.3,[3],[1],325
200,15.535992194314678,0.00010687349666729347,0.3,[10],[1],325
200,15.535992194314678,0.00010687349666729347,0.3,"[0, 3, 10]","[1, 1, 1]",325
7,0.5437597268010137,7.620378404879155,0.3,[0],[1],326
45,3.4955982437208024,0.015426294747174189,0.3,[3],[1],326
181,14.060072935854784,0.0001490646809113953,0.3,[10],[1],326
30,2.3303988291472018,0.05959811016084131,0.3,"[0, 3, 10]","[1, 1, 1]",326
5,0.38839980485786696,23.39214190570292,0.3,[0],[1],327
106,8.23407586298678,0.0008870548064937096,0.3,[3],[1],327
148,11.496634223792862,0.0002915844007986721,0.3,[10],[1],327
165,12.81719356030961,0.00020293495379613153,0.3,"[0, 3, 10]","[1, 1, 1]",327
13,1.0098394926304541,0.9678888718320209,0.3,[0],[1],328
58,4.505437736351257,0.006620285098389965,0.3,[3],[1],328
153,11.885034028650729,0.00026101486108874345,0.3,[10],[1],328
9,0.6991196487441605,3.2973241205016186,0.3,"[0, 3, 10]","[1, 1, 1]",328
14,1.0875194536020274,0.7560372935188074,0.3,[0],[1],329
59,4.58311769732283,0.006253598078823452,0.3,[3],[1],329
177,13.74935309196849,0.00016059269382258178,0.3,[10],[1],329
49,3.806318087607096,0.011614033406709717,0.3,"[0, 3, 10]","[1, 1, 1]",329
10,0.7767996097157339,2.3207944168063888,0.3,[0],[1],330
63,4.893837541209123,0.005025371504351538,0.3,[3],[1],330
190,14.759192584598944,0.00012680158080547412,0.3,[10],[1],330
201,15.61367215528625,0.00010511139814905834,0.3,"[0, 3, 10]","[1, 1, 1]",330
2,0.15535992194314677,496.0628287400623,0.3,[0],[1],331
65,5.049197463152271,0.004528198767769069,0.3,[3],[1],331
153,11.885034028650729,0.00026101486108874345,0.3,[10],[1],331
61,4.738477619265977,0.005595907851524272,0.3,"[0, 3, 10]","[1, 1, 1]",331
5,0.38839980485786696,23.39214190570292,0.3,[0],[1],332
80,6.214396877725871,0.002266400797662488,0.3,[3],[1],332
190,14.759192584598944,0.00012680158080547412,0.3,[10],[1],332
6,0.46607976582944033,12.738916855303339,0.3,"[0, 3, 10]","[1, 1, 1]",332
50,3.8839980485786696,0.01085767046637962,0.3,[0],[1],333
85,6.6027966825837385,0.0018517126151239174,0.3,[3],[1],333
231,17.944070984433452,6.610942878754394e-05,0.3,[10],[1],333
236,18.33247078929132,6.155499888352971e-05,0.3,"[0, 3, 10]","[1, 1, 1]",333
16,1.2428793755451741,0.48443635619146697,0.3,[0],[1],334
93,7.2242363703563255,0.0013720191586281086,0.3,[3],[1],334
160,12.428793755451743,0.00022485543814943748,0.3,[10],[1],334
171,13.28327332613905,0.00018015637571335347,0.3,"[0, 3, 10]","[1, 1, 1]",334
12,0.9321595316588807,1.2638606260652467,0.3,[0],[1],335
67,5.204557385095417,0.004093115458002039,0.3,[3],[1],335
177,13.74935309196849,0.00016059269382258178,0.3,[10],[1],335
177,13.74935309196849,0.00016059269382258178,0.3,"[0, 3, 10]","[1, 1, 1]",335
6,0.46607976582944033,12.738916855303339,0.3,[0],[1],336
55,4.272397853436536,0.007902436947646262,0.3,[3],[1],336
180,13.98239297488321,0.00015184307401443334,0.3,[10],[1],336
5,0.38839980485786696,23.39214190570292,0.3,"[0, 3, 10]","[1, 1, 1]",336
6,0.46607976582944033,12.738916855303339,0.3,[0],[1],337
129,10.020714965332967,0.0004609682037037756,0.3,[3],[1],337
234,18.177110867348173,6.332625610396606e-05,0.3,[10],[1],337
116,9.010875472702514,0.0006568154705946015,0.3,"[0, 3, 10]","[1, 1, 1]",337
29,2.2527188681756285,0.06672829241413494,0.3,[0],[1],338
93,7.2242363703563255,0.0013720191586281086,0.3,[3],[1],338
159,12.351113794480169,0.00022960407410469407,0.3,[10],[1],338
72,5.592957189953284,0.0032200430864273606,0.3,"[0, 3, 10]","[1, 1, 1]",338
20,1.5535992194314678,0.23025196866502406,0.3,[0],[1],339
72,5.592957189953284,0.0032200430864273606,0.3,[3],[1],339
172,13.360953287110624,0.0001766885939137205,0.3,[10],[1],339
19,1.4759192584598944,0.27318572443819455,0.3,"[0, 3, 10]","[1, 1, 1]",339
14,1.0875194536020274,0.7560372935188074,0.3,[0],[1],340
65,5.049197463152271,0.004528198767769069,0.3,[3],[1],340
142,11.03055445796342,0.0003347152679650876,0.3,[10],[1],340
8,0.6214396877725871,4.882812499999998,0.3,"[0, 3, 10]","[1, 1, 1]",340
3,0.23303988291472016,128.40023599085825,0.3,[0],[1],341
117,9.088555433674086,0.0006382886646113645,0.3,[3],[1],341
182,14.137752896826356,0.0001463520166173706,0.3,[10],[1],341
156,12.11807391156545,0.00024465532710304065,0.3,"[0, 3, 10]","[1, 1, 1]",341
1,0.07767996097157338,5000.0,0.3,[0],[1],342
97,7.5349562142426185,0.0011923329801384107,0.3,[3],[1],342
169,13.127913404195903,0.00018736177364325244,0.3,[10],[1],342
167,12.972553482252756,0.00019494634652100366,0.3,"[0, 3, 10]","[1, 1, 1]",342
12,0.9321595316588807,1.2638606260652467,0.3,[0],[1],343
71,5.51527722898171,0.003373718494643336,0.3,[3],[1],343
196,15.225272350428384,0.00011431847783824869,0.3,[10],[1],343
7,0.5437597268010137,7.620378404879155,0.3,"[0, 3, 10]","[1, 1, 1]",343
41,3.184878399834509,0.021038938071678188,0.3,[0],[1],344
93,7.2242363703563255,0.0013720191586281086,0.3,[3],[1],344
187,14.526152701684223,0.00013371023411375455,0.3,[10],[1],344
77,5.981356994811151,0.002574349972076794,0.3,"[0, 3, 10]","[1, 1, 1]",344
3,0.23303988291472016,128.40023599085825,0.3,[0],[1],345
62,4.81615758023755,0.005300673317789519,0.3,[3],[1],345
205,15.924391999172546,9.84291649835984e-05,0.3,[10],[1],345
55,4.272397853436536,0.007902436947646262,0.3,"[0, 3, 10]","[1, 1, 1]",345
14,1.0875194536020274,0.7560372935188074,0.3,[0],[1],346
87,6.758156604526885,0.001713585698648385,0.3,[3],[1],346
177,13.74935309196849,0.00016059269382258178,0.3,[10],[1],346
194,15.069912428485237,0.00011829441418550569,0.3,"[0, 3, 10]","[1, 1, 1]",346
21,1.631279180403041,0.1956916771052247,0.3,[0],[1],347
116,9.010875472702514,0.0006568154705946015,0.3,[3],[1],347
198,15.380632272371532,0.00011051452722307095,0.3,[10],[1],347
192,14.91455250654209,0.00012245200728498286,0.3,"[0, 3, 10]","[1, 1, 1]",347
6,0.46607976582944033,12.738916855303339,0.3,[0],[1],348
91,7.068876448413178,0.001475135891446316,0.3,[3],[1],348
220,17.089591413746145,7.778473949848838e-05,0.3,[10],[1],348
188,14.603832662655797,0.00013135416261082894,0.3,"[0, 3, 10]","[1, 1, 1]",348
6,0.46607976582944033,12.738916855303339,0.3,[0],[1],349
134,10.409114770190834,0.00040608848649123334,0.3,[3],[1],349
167,12.972553482252756,0.00019494634652100366,0.3,[10],[1],349
175,13.593993170025342,0.00016679249634454896,0.3,"[0, 3, 10]","[1, 1, 1]",349
13,1.0098394926304541,0.9678888718320209,0.3,[0],[1],350
58,4.505437736351257,0.006620285098389965,0.3,[3],[1],350
154,11.962713989622301,0.000255407865863063,0.3,[10],[1],350
11,0.8544795706873073,1.689122137575541,0.3,"[0, 3, 10]","[1, 1, 1]",350
3,0.23303988291472016,128.40023599085825,0.3,[0],[1],351
52,4.0393579705218166,0.00952705909047003,0.3,[3],[1],351
128,9.943035004361393,0.00047308237909322924,0.3,[10],[1],351
92,7.146556409384752,0.0014223634369061493,0.3,"[0, 3, 10]","[1, 1, 1]",351
3,0.23303988291472016,128.40023599085825,0.3,[0],[1],352
90,6.991196487441605,0.0015304822818522383,0.3,[3],[1],352
168,13.050233443224329,0.00019110515342307097,0.3,[10],[1],352
157,12.195753872537022,0.0002394994367050882,0.3,"[0, 3, 10]","[1, 1, 1]",352
21,1.631279180403041,0.1956916771052247,0.3,[0],[1],353
74,5.748317111896431,0.002938986595097844,0.3,[3],[1],353
206,16.002071960144118,9.684546076904637e-05,0.3,[10],[1],353
10,0.7767996097157339,2.3207944168063888,0.3,"[0, 3, 10]","[1, 1, 1]",353
18,1.398239297488321,0.32713598609777417,0.3,[0],[1],354
126,9.787675082418247,0.0004985800007836652,0.3,[3],[1],354
169,13.127913404195903,0.00018736177364325244,0.3,[10],[1],354
209,16.23511184305884,9.228881096363318e-05,0.3,"[0, 3, 10]","[1, 1, 1]",354
3,0.23303988291472016,128.40023599085825,0.3,[0],[1],355
76,5.903677033839577,0.002689003474612981,0.3,[3],[1],355
200,15.535992194314678,0.00010687349666729347,0.3,[10],[1],355
200,15.535992194314678,0.00010687349666729347,0.3,"[0, 3, 10]","[1, 1, 1]",355
3,0.23303988291472016,128.40023599085825,0.3,[0],[1],356
96,7.457276253271045,0.001234238892641842,0.3,[3],[1],356
204,15.846712038200971,0.00010004670262678558,0.3,[10],[1],356
92,7.146556409384752,0.0014223634369061493,0.3,"[0, 3, 10]","[1, 1, 1]",356
12,0.9321595316588807,1.2638606260652467,0.3,[0],[1],357
83,6.447436760640591,0.002004670639608852,0.3,[3],[1],357
173,13.438633248082196,0.00017330708886589412,0.3,[10],[1],357
172,13.360953287110624,0.0001766885939137205,0.3,"[0, 3, 10]","[1, 1, 1]",357
4,0.31071984388629353,49.21566601151847,0.3,[0],[1],358
88,6.835836565498458,0.0016495333374761136,0.3,[3],[1],358
234,18.177110867348173,6.332625610396606e-05,0.3,[10],[1],358
221,17.167271374717718,7.661769671346192e-05,0.3,"[0, 3, 10]","[1, 1, 1]",358
9,0.6991196487441605,3.2973241205016186,0.3,[0],[1],359
50,3.8839980485786696,0.01085767046637962,0.3,[3],[1],359
135,10.486794731162407,0.0003961479772003406,0.3,[10],[1],359
26,2.0196789852609083,0.09602673833340399,0.3,"[0, 3, 10]","[1, 1, 1]",359
33,2.563438712061922,0.04337673621641649,0.3,[0],[1],360
80,6.214396877725871,0.002266400797662488,0.3,[3],[1],360
223,17.322631296660866,7.435105366646763e-05,0.3,[10],[1],360
87,6.758156604526885,0.001713585698648385,0.3,"[0, 3, 10]","[1, 1, 1]",360
5,0.38839980485786696,23.39214190570292,0.3,[0],[1],361
63,4.893837541209123,0.005025371504351538,0.3,[3],[1],361
163,12.661833638366463,0.00021135441437515178,0.3,[10],[1],361
163,12.661833638366463,0.00021135441437515178,0.3,"[0, 3, 10]","[1, 1, 1]",361
6,0.46607976582944033,12.738916855303339,0.3,[0],[1],362
109,8.4671157459015,0.0008082548969411847,0.3,[3],[1],362
179,13.904713013911637,0.0001546891670991137,0.3,[10],[1],362
173,13.438633248082196,0.00017330708886589412,0.3,"[0, 3, 10]","[1, 1, 1]",362
23,1.786639102346188,0.14450311782565922,0.3,[0],[1],363
77,5.981356994811151,0.002574349972076794,0.3,[3],[1],363
170,13.205593365167477,0.00018371315957440575,0.3,[10],[1],363
189,14.68151262362737,0.00012905177742009435,0.3,"[0, 3, 10]","[1, 1, 1]",363
19,1.4759192584598944,0.27318572443819455,0.3,[0],[1],364
130,10.098394926304541,0.0004492542179673577,0.3,[3],[1],364
200,15.535992194314678,0.00010687349666729347,0.3,[10],[1],364
194,15.069912428485237,0.00011829441418550569,0.3,"[0, 3, 10]","[1, 1, 1]",364
8,0.6214396877725871,4.882812499999998,0.3,[0],[1],365
65,5.049197463152271,0.004528198767769069,0.3,[3],[1],365
169,13.127913404195903,0.00018736177364325244,0.3,[10],[1],365
73,5.670637150924858,0.0030753447226552714,0.3,"[0, 3, 10]","[1, 1, 1]",365
8,0.6214396877725871,4.882812499999998,0.3,[0],[1],366
105,8.156395902015205,0.0009155294961220824,0.3,[3],[1],366
178,13.827033052940063,0.00015760500193297996,0.3,[10],[1],366
107,8.311755823958352,0.0008597207562688625,0.3,"[0, 3, 10]","[1, 1, 1]",366
28,2.175038907204055,0.07500839969118409,0.3,[0],[1],367
137,10.642154653105555,0.00037719689912476997,0.3,[3],[1],367
215,16.70119160888828,8.397985838455478e-05,0.3,[10],[1],367
215,16.70119160888828,8.397985838455478e-05,0.3,"[0, 3, 10]","[1, 1, 1]",367
6,0.46607976582944033,12.738916855303339,0.3,[0],[1],368
110,8.544795706873073,0.0007840210452378777,0.3,[3],[1],368
250,19.41999024289335,5.079683366298234e-05,0.3,[10],[1],368
92,7.146556409384752,0.0014223634369061493,0.3,"[0, 3, 10]","[1, 1, 1]",368
6,0.46607976582944033,12.738916855303339,0.3,[0],[1],369
86,6.680476643555312,0.001780909429985789,0.3,[3],[1],369
197,15.302952311399958,0.00011239558457947303,0.3,[10],[1],369
5,0.38839980485786696,23.39214190570292,0.3,"[0, 3, 10]","[1, 1, 1]",369
12,0.9321595316588807,1.2638606260652467,0.3,[0],[1],370
51,3.961678009550243,0.010164111423725381,0.3,[3],[1],370
203,15.769032077229397,0.0001016989677014271,0.3,[10],[1],370
9,0.6991196487441605,3.2973241205016186,0.3,"[0, 3, 10]","[1, 1, 1]",370
42,3.262558360806082,0.019415073381140933,0.3,[0],[1],371
94,7.301916331327899,0.00132396699571758,0.3,[3],[1],371
197,15.302952311399958,0.00011239558457947303,0.3,[10],[1],371
50,3.8839980485786696,0.01085767046637962,0.3,"[0, 3, 10]","[1, 1, 1]",371
37,2.8741585559482155,0.029623128612181075,0.3,[0],[1],372
91,7.068876448413178,0.001475135891446316,0.3,[3],[1],372
187,14.526152701684223,0.00013371023411375455,0.3,[10],[1],372
22,1.7089591413746146,0.16758214113063669,0.3,"[0, 3, 10]","[1, 1, 1]",372
5,0.38839980485786696,23.39214190570292,0.3,[0],[1],373
98,7.612636175214192,0.0011522580529628008,0.3,[3],[1],373
175,13.593993170025342,0.00016679249634454896,0.3,[10],[1],373
2,0.15535992194314677,496.0628287400623,0.3,"[0, 3, 10]","[1, 1, 1]",373
26,2.0196789852609083,0.09602673833340399,0.3,[0],[1],374
80,6.214396877725871,0.002266400797662488,0.3,[3],[1],374
149,11.574314184764434,0.0002851121836221387,0.3,[10],[1],374
79,6.136716916754298,0.0023634497153166936,0.3,"[0, 3, 10]","[1, 1, 1]",374
41,3.184878399834509,0.021038938071678188,0.3,[0],[1],375
103,8.001035980072059,0.0009761410768775173,0.3,[3],[1],375
162,12.58415367739489,0.00021573467552885457,0.3,[10],[1],375
96,7.457276253271045,0.001234238892641842,0.3,"[0, 3, 10]","[1, 1, 1]",375
20,1.5535992194314678,0.23025196866502406,0.3,[0],[1],376
97,7.5349562142426185,0.0011923329801384107,0.3,[3],[1],376
193,14.992232467513665,0.00012034987429069696,0.3,[10],[1],376
192,14.91455250654209,0.00012245200728498286,0.3,"[0, 3, 10]","[1, 1, 1]",376
27,2.0973589462324815,0.0846754390421514,0.3,[0],[1],377
131,10.176074887276114,0.00043792427415697616,0.3,[3],[1],377
235,18.254790828319745,6.243246227691323e-05,0.3,[10],[1],377
232,18.021750945405028,6.516434806067864e-05,0.3,"[0, 3, 10]","[1, 1, 1]",377
20,1.5535992194314678,0.23025196866502406,0.3,[0],[1],378
82,6.369756799669018,0.0020873270267047347,0.3,[3],[1],378
159,12.351113794480169,0.00022960407410469407,0.3,[10],[1],378
97,7.5349562142426185,0.0011923329801384107,0.3,"[0, 3, 10]","[1, 1, 1]",378
4,0.31071984388629353,49.21566601151847,0.3,[0],[1],379
146,11.341274301849715,0.0003051128404942392,0.3,[3],[1],379
214,16.623511647916704,8.529510205625551e-05,0.3,[10],[1],379
204,15.846712038200971,0.00010004670262678558,0.3,"[0, 3, 10]","[1, 1, 1]",379
9,0.6991196487441605,3.2973241205016186,0.3,[0],[1],380
53,4.11703793149339,0.008940952184894786,0.3,[3],[1],380
190,14.759192584598944,0.00012680158080547412,0.3,[10],[1],380
159,12.351113794480169,0.00022960407410469407,0.3,"[0, 3, 10]","[1, 1, 1]",380
27,2.0973589462324815,0.0846754390421514,0.3,[0],[1],381
67,5.204557385095417,0.004093115458002039,0.3,[3],[1],381
146,11.341274301849715,0.0003051128404942392,0.3,[10],[1],381
79,6.136716916754298,0.0023634497153166936,0.3,"[0, 3, 10]","[1, 1, 1]",381
1,0.07767996097157338,5000.0,0.3,[0],[1],382
61,4.738477619265977,0.005595907851524272,0.3,[3],[1],382
136,10.564474692133981,0.0003865214882836551,0.3,[10],[1],382
51,3.961678009550243,0.010164111423725381,0.3,"[0, 3, 10]","[1, 1, 1]",382
4,0.31071984388629353,49.21566601151847,0.3,[0],[1],383
52,4.0393579705218166,0.00952705909047003,0.3,[3],[1],383
198,15.380632272371532,0.00011051452722307095,0.3,[10],[1],383
29,2.2527188681756285,0.06672829241413494,0.3,"[0, 3, 10]","[1, 1, 1]",383
24,1.8643190633177613,0.12539085545982248,0.3,[0],[1],384
129,10.020714965332967,0.0004609682037037756,0.3,[3],[1],384
224,17.40031125763244,7.325039032342193e-05,0.3,[10],[1],384
206,16.002071960144118,9.684546076904637e-05,0.3,"[0, 3, 10]","[1, 1, 1]",384
9,0.6991196487441605,3.2973241205016186,0.3,[0],[1],385
102,7.923356019100486,0.001008407572896479,0.3,[3],[1],385
174,13.51631320905377,0.00017000923379200677,0.3,[10],[1],385
116,9.010875472702514,0.0006568154705946015,0.3,"[0, 3, 10]","[1, 1, 1]",385
6,0.46607976582944033,12.738916855303339,0.3,[0],[1],386
53,4.11703793149339,0.008940952184894786,0.3,[3],[1],386
153,11.885034028650729,0.00026101486108874345,0.3,[10],[1],386
33,2.563438712061922,0.04337673621641649,0.3,"[0, 3, 10]","[1, 1, 1]",386
1,0.07767996097157338,5000.0,0.3,[0],[1],387
90,6.991196487441605,0.0015304822818522383,0.3,[3],[1],387
213,16.54583168694513,8.663725017578549e-05,0.3,[10],[1],387
209,16.23511184305884,9.228881096363318e-05,0.3,"[0, 3, 10]","[1, 1, 1]",387
27,2.0973589462324815,0.0846754390421514,0.3,[0],[1],388
122,9.476955238531954,0.0005551843756391709,0.3,[3],[1],388
217,16.856551530831425,8.142746068032535e-05,0.3,[10],[1],388
107,8.311755823958352,0.0008597207562688625,0.3,"[0, 3, 10]","[1, 1, 1]",388
21,1.631279180403041,0.1956916771052247,0.3,[0],[1],389
94,7.301916331327899,0.00132396699571758,0.3,[3],[1],389
166,12.894873521281182,0.00019888851763530345,0.3,[10],[1],389
95,7.379596292299472,0.0012780798465341003,0.3,"[0, 3, 10]","[1, 1, 1]",389
17,1.3205593365167476,0.395798004002463,0.3,[0],[1],390
74,5.748317111896431,0.002938986595097844,0.3,[3],[1],390
192,14.91455250654209,0.00012245200728498286,0.3,[10],[1],390
74,5.748317111896431,0.002938986595097844,0.3,"[0, 3, 10]","[1, 1, 1]",390
29,2.2527188681756285,0.06672829241413494,0.3,[0],[1],391
121,9.39927527756038,0.000570626719129553,0.3,[3],[1],391
196,15.225272350428384,0.00011431847783824869,0.3,[10],[1],391
191,14.836872545570518,0.0001246021243905935,0.3,"[0, 3, 10]","[1, 1, 1]",391
17,1.3205593365167476,0.395798004002463,0.3,[0],[1],392
95,7.379596292299472,0.0012780798465341003,0.3,[3],[1],392
153,11.885034028650729,0.00026101486108874345,0.3,[10],[1],392
101,7.8456760581289124,0.0010420744753700934,0.3,"[0, 3, 10]","[1, 1, 1]",392
28,2.175038907204055,0.07500839969118409,0.3,[0],[1],393
