mle,alpha,seed,success
0.8030820389302243,0.8,155,1
0.569341521387663,0.6,156,1
0.702015659960132,0.7,156,1
0.7971351028290132,0.8,156,1
0.619175975665944,0.6,157,1
0.7029431629195904,0.7,157,1
0.7918256784725115,0.8,157,0
0.611275866756944,0.6,158,1
0.6928652532305899,0.7,158,1
0.8014763959793244,0.8,158,1
0.6027489573977097,0.6,159,1
0.7083397345544821,0.7,159,1
0.7973288280889315,0.8,159,1
0.6116901298635483,0.6,160,1
0.6992690312599433,0.7,160,1
0.8051732455857372,0.8,160,1
0.5927118244306543,0.6,161,1
0.7148680309263834,0.7,161,1
0.8009077925289444,0.8,161,1
0.6162285360728644,0.6,162,1
0.704572056279345,0.7,162,1
0.8031371275479728,0.8,162,1
0.6127098284140341,0.6,163,1
0.7064570694858715,0.7,163,1
0.7993964768478491,0.8,163,1
0.5883679432241489,0.6,164,1
0.6943709264341827,0.7,164,1
0.8013330912821234,0.8,164,1
0.619118698770046,0.6,165,1
0.7044719245392431,0.7,165,1
0.798181611364236,0.8,165,1
0.6031927003523222,0.6,166,1
0.7012606591374987,0.7,166,1
0.7871004808578393,0.8,166,0
0.6040042909844243,0.6,167,1
0.6911840709680427,0.7,167,1
0.7994509039767698,0.8,167,1
0.5903020140858736,0.6,168,1
0.6969189503583688,0.7,168,1
0.8042424784723234,0.8,168,1
0.6290575144478111,0.6,169,0
0.7074440236103836,0.7,169,1
0.7965662716092748,0.8,169,1
0.6130039704546627,0.6,170,1
0.701904401041233,0.7,170,1
0.8067797087435525,0.8,170,1
0.5967453967626611,0.6,171,1
0.6787487500929869,0.7,171,0
0.7956106267440821,0.8,171,1
0.5955110949485426,0.6,172,1
0.6995555084603641,0.7,172,1
0.8010378589487153,0.8,172,1
0.5888321580530473,0.6,173,1
0.6921823169641423,0.7,173,1
0.7899980698199783,0.8,173,1
0.6026002649321699,0.6,174,1
0.7030004715834662,0.7,174,1
0.794414101832297,0.8,174,1
0.5990854205557344,0.6,175,1
0.7109081598099201,0.7,175,1
0.8088029346770763,0.8,175,1
0.5997311849285887,0.6,176,1
0.7004191441923859,0.7,176,1
0.8034640606533427,0.8,176,1
0.5992575232127525,0.6,177,1
0.6981942876608,0.7,177,1
0.8022366108728294,0.8,177,1
0.6182660475988607,0.6,178,1
0.7045909642465433,0.7,178,1
0.7940131581604615,0.8,178,1
0.6227964768773161,0.6,179,1
0.7131972422535802,0.7,179,1
0.8008503719914694,0.8,179,1
0.5840362116744451,0.6,180,1
0.7127383207564121,0.7,180,1
0.7983156861444267,0.8,180,1
0.5950491571630417,0.6,181,1
0.6964114888547404,0.7,181,1
0.7995506466723512,0.8,181,1
0.6291682668588293,0.6,182,1
0.7010859832970006,0.7,182,1
0.8014072349348313,0.8,182,1
0.6110942418588752,0.6,183,1
0.7028282117221183,0.7,183,1
0.8029026281626283,0.8,183,1
0.6002010070601236,0.6,184,1
0.6881140870196494,0.7,184,1
0.8052533710721561,0.8,184,1
0.6319568409034003,0.6,185,1
0.7049593195912834,0.7,185,1
0.7960911921981898,0.8,185,1
0.609545668152709,0.6,186,1
0.6951380866858129,0.7,186,1
0.802620444662087,0.8,186,1
0.5909861253789246,0.6,187,1
0.7093965994680863,0.7,187,1
0.8062764279049197,0.8,187,1
0.6133956833945814,0.6,188,1
0.6934850272245906,0.7,188,1
0.7959972754620929,0.8,188,1
0.6103893089975857,0.6,189,1
0.6893021426709005,0.7,189,1
0.7907030831274856,0.8,189,1
0.6024570074923599,0.6,190,1
0.7134171594787667,0.7,190,1
0.7981432110600868,0.8,190,1
0.6335651817619887,0.6,191,0
0.7111240104852864,0.7,191,1
0.7950197014190702,0.8,191,1
